round,lang_id,variable,iso_alpha2,country,lang_name,glottocode,glottolog_name,level
5,930,Q116,SL,22,Krio,krio1253,Krio,language
5,931,Q116,SL,22,Mende,mend1266,Mende (Sierra Leone),language
5,932,Q116,SL,22,Temne,timn1235,Timne,language
5,933,Q116,SL,22,Limba,limb1267,Limba,family
5,1100,Q116,NE,23,Haoussa,haus1257,Hausa,language
5,1101,Q116,NE,23,Zarrma/Songhaï,zarm1239,Zarma-Kaado,language
5,1103,Q116,NE,23,Touareg,tuar1240,Tuareg,family
5,1140,Q116,TG,24,Ewé,ewee1241,Ewe,language
5,1141,Q116,TG,24,Mina (Guen),genn1243,Gen,language
5,1142,Q116,TG,24,Kabyè,kabi1261,Kabiyé,language
5,1143,Q116,TG,24,Tem (Kotokoli),temm1241,Tem,language
5,1144,Q116,TG,24,Ben (Moba),moba1244,Moba,language
5,1145,Q116,TG,24,Nawdem (Losso),nawd1238,Nawdm,language
5,1148,Q116,TG,24,Ikposso (Akposso),ikpo1238,Ikposo,language
5,1160,Q116,TG,24,Anyanga,giny1241,Ginyanga,language
5,1180,Q116,BI,25,Kirundi,rund1242,Rundi,language
5,1220,Q116,CM,26,Foufoulde,adam1253,Adamawa Fulfulde,language
5,1222,Q116,CM,26,Ewondo,ewon1239,Ewondo,language
5,1225,Q116,CM,26,Babjoun,ghom1247,Ghomálá',language
5,1226,Q116,CM,26,Banen,tune1261,Tunen,language
5,1228,Q116,CM,26,Bayangam,keny1279,Kenyang,language
5,1229,Q116,CM,26,Eton,eton1253,Eton-Mengisa,language
5,1230,Q116,CM,26,Kotoko,lagw1237,Lagwan,language
5,1231,Q116,CM,26,Mafa,mafa1239,Mafa,language
5,1232,Q116,CM,26,Mbo,mboc1235,Mbo (Cameroon),language
5,1233,Q116,CM,26,Ntoumou,fang1246,Fang (Equatorial Guinea),language
5,1234,Q116,CM,26,Nyem Nyem,suga1248,Nizaa,language
5,1262,Q116,CI,27,Adjoukrou,adio1239,Adioukrou,language
5,1263,Q116,CI,27,Agni,anyi1245,Anyin,language
5,1267,Q116,CI,27,Baoulé,baou1238,Baoulé,language
5,1268,Q116,CI,27,Bété,bete1265,Beteic,family
5,1269,Q116,CI,27,Dida,dida1245,Dida,family
5,1273,Q116,CI,27,Guéré,guer1240,Guere,family
5,1277,Q116,CI,27,Malinké/ Dioula,woje1238,Wojenaka,language
5,1278,Q116,CI,27,Sénoufo,senu1239,Senufo,family
5,1280,Q116,CI,27,WOBE,weno1238,Wobe-Wè Northern,language
5,1281,Q116,CI,27,TOURA,tour1242,Toura (Côte d'Ivoire),language
5,1282,Q116,CI,27,DAHOMEY,fonn1241,Fon,language
5,1283,Q116,CI,27,ABOURE,abur1243,Abure,language
5,1284,Q116,CI,27,AHIZI,aizi1248,Aizi,family
5,1300,Q116,GN,28,Soussou,susu1250,Susu,language
5,1302,Q116,GN,28,Poular,pula1262,Pular,language
5,1304,Q116,GN,28,Diakanké,jaha1245,Jahanka,language
5,1305,Q116,GN,28,Maninka,east2426,Eastern Maninkakan,language
5,1307,Q116,GN,28,Kpelé,guin1254,Guinea Kpelle,language
5,1310,Q116,GN,28,Loma,toma1245,Toma,language
5,1312,Q116,GN,28,Kissié,nort2765,Northern Kissi,language
5,1500,Q116,MA,33,Tamazight,cent2194,Central Moroccan Berber,language
5,1620,Q116,SZ,30,siSwati,swat1243,Swati,language
5,2620,Q116,NG,14,Jaba,idun1241,Idun,language
5,2621,Q116,NG,14,Koro,koro1301,Koroic,family
5,2622,Q116,NG,14,Babur,bura1292,Bura-Pabir,language
5,2623,Q116,NG,14,Izere,izer1241,Izere,language
5,2624,Q116,NG,14,Ngas,ngas1240,Ngas,language
5,2625,Q116,NG,14,Zuru,clel1238,C'lela,language
5,2626,Q116,NG,14,Sayawa,saya1246,Saya,language
5,2627,Q116,NG,14,Burah,bura1292,Bura-Pabir,language
5,2628,Q116,NG,14,Bachama,baca1246,Bacama,language
5,2629,Q116,NG,14,Jarawa,jara1263,Jarawa (Nigeria),language
5,2630,Q116,NG,14,Ron,ronn1241,Ron,language
5,2761,Q116,TZ,17,Kiluri,kway1241,Kwaya,language
5,-1,Q2,BW,2,Missing,,,
5,-1,Q2,KE,6,Missing,,,
5,-1,Q2,LR,8,Missing,,,
5,-1,Q2,MW,10,Missing,,,
5,-1,Q2,MZ,12,Missing,,,
5,-1,Q2,NA,13,Missing,,,
5,-1,Q2,ZW,20,Missing,,,
5,1,Q2,BJ,1,English,stan1293,English,language
5,1,Q2,BW,2,English,stan1293,English,language
5,1,Q2,GH,5,English,stan1293,English,language
5,1,Q2,KE,6,English,stan1293,English,language
5,1,Q2,LS,7,English,stan1293,English,language
5,1,Q2,LR,8,English,stan1293,English,language
5,1,Q2,NA,13,English,stan1293,English,language
5,1,Q2,NG,14,English,stan1293,English,language
5,1,Q2,ZA,16,English,stan1293,English,language
5,1,Q2,ZM,19,English,stan1293,English,language
5,1,Q2,ZW,20,English,stan1293,English,language
5,1,Q2,MU,21,English,stan1293,English,language
5,1,Q2,CM,26,English,stan1293,English,language
5,1,Q2,SZ,30,English,stan1293,English,language
5,1,Q2,SD,34,English,stan1293,English,language
5,2,Q2,BJ,1,French,stan1290,French,language
5,2,Q2,BF,3,French,stan1290,French,language
5,2,Q2,ML,11,French,stan1290,French,language
5,2,Q2,SN,15,French,stan1290,French,language
5,2,Q2,MU,21,French,stan1290,French,language
5,2,Q2,NE,23,French,stan1290,French,language
5,2,Q2,TG,24,French,stan1290,French,language
5,2,Q2,BI,25,French,stan1290,French,language
5,2,Q2,CM,26,French,stan1290,French,language
5,2,Q2,CI,27,French,stan1290,French,language
5,2,Q2,GN,28,French,stan1290,French,language
5,2,Q2,DZ,31,French,stan1290,French,language
5,2,Q2,MA,33,French,stan1290,French,language
5,2,Q2,SD,34,French,stan1290,French,language
5,3,Q2,CV,4,Portuguese,port1283,Portuguese,language
5,3,Q2,MW,10,Portuguese,port1283,Portuguese,language
5,3,Q2,MZ,12,Portuguese,port1283,Portuguese,language
5,3,Q2,NA,13,Portuguese,port1283,Portuguese,language
5,3,Q2,ZA,16,Portuguese,port1283,Portuguese,language
5,3,Q2,SZ,30,Portuguese,port1283,Portuguese,language
5,4,Q2,KE,6,Kiswahili,swah1253,Swahili,language
5,4,Q2,MW,10,Kiswahili,swah1253,Swahili,language
5,4,Q2,TZ,17,Kiswahili,swah1253,Swahili,language
5,4,Q2,UG,18,Kiswahili,swah1253,Swahili,language
5,4,Q2,BI,25,Kiswahili,swah1253,Swahili,language
5,5,Q2,KE,6,Arabic,oman1239,Omani Arabic,language
5,5,Q2,DZ,31,Arabic,alge1239,Algerian Arabic,language
5,5,Q2,EG,32,Arabic,egyp1253,Egyptian Arabic,language
5,5,Q2,MA,33,Arabic,moro1292,Moroccan Arabic,language
5,5,Q2,SD,34,Arabic,suda1236,Sudanese Arabic,language
5,5,Q2,TN,35,Arabic,tuni1259,Tunisian Arabic,language
5,6,Q2,BJ,1,Adja,ajab1235,Aja (Benin),language
5,6,Q2,TG,24,Adja,ajab1235,Aja (Benin),language
5,7,Q2,BW,2,Afrikaans,afri1274,Afrikaans,language
5,7,Q2,NA,13,Afrikaans,afri1274,Afrikaans,language
5,7,Q2,ZA,16,Afrikaans,afri1274,Afrikaans,language
5,8,Q2,DZ,31,Amazigh,kaby1243,Kabyle,language
5,8,Q2,MA,33,Amazigh,cent2194,Central Moroccan Berber,language
5,9,Q2,ML,11,Bambara,bamb1269,Bambara,language
5,9,Q2,SN,15,Bambara,bamb1269,Bambara,language
5,9,Q2,CI,27,Bambara,bamb1269,Bambara,language
5,10,Q2,LR,8,Bassa,nucl1418,Bassa,language
5,10,Q2,CM,26,Bassa,basa1284,Basa (Cameroon),language
5,11,Q2,BF,3,Bobo,bobo1253,Bobo,family
5,11,Q2,ML,11,Bobo,bomu1247,Bomu,language
5,12,Q2,MW,10,Chichewa,nyan1308,Nyanja,language
5,12,Q2,MZ,12,Chichewa,nyan1308,Nyanja,language
5,13,Q2,BF,3,Dioula,dyul1238,Dyula,language
5,13,Q2,CI,27,Dioula,dyul1238,Dyula,language
5,14,Q2,BJ,1,Fon,fonn1241,Fon,language
5,14,Q2,TG,24,Fon,fonn1241,Fon,language
5,15,Q2,BF,3,Fulfuldé,west2454,Western Niger Fulfulde,language
5,15,Q2,NE,23,Fulfuldé,cent2018,Central-Eastern Niger Fulfulde,language
5,16,Q2,BF,3,Haoussa,haus1257,Hausa,language
5,16,Q2,NE,23,Haoussa,haus1257,Hausa,language
5,16,Q2,TG,24,Haoussa,haus1257,Hausa,language
5,16,Q2,CM,26,Haoussa,haus1257,Hausa,language
5,17,Q2,GH,5,Hausa,haus1257,Hausa,language
5,17,Q2,NG,14,Hausa,haus1257,Hausa,language
5,18,Q2,TZ,17,Kiha,haaa1252,Ha,language
5,19,Q2,TZ,17,Kihangaza,hang1260,Hangaza,language
5,20,Q2,LR,8,Kissi,sout2778,Southern Kisi,language
5,20,Q2,SL,22,Kissi,kiss1245,Kissi,family
5,21,Q2,GH,5,Konkomba,konk1269,Konkomba,language
5,21,Q2,TG,24,Konkomba,konk1269,Konkomba,language
5,22,Q2,SL,22,Kono,kono1268,Kono (Sierra Leone),language
5,22,Q2,GN,28,Kono,kono1267,Kono (Guinea),language
5,23,Q2,LR,8,Kru,klao1243,Klao,language
5,23,Q2,SL,22,Kru,klao1243,Klao,language
5,24,Q2,ZM,19,Lamba,lamb1271,Lamba,language
5,24,Q2,TG,24,Lamba,lama1275,Lama (Togo),language
5,25,Q2,BF,3,Lobi,lobi1245,Lobi,language
5,25,Q2,CI,27,Lobi,lobi1245,Lobi,language
5,26,Q2,KE,6,Luo,luok1236,Luo (Kenya and Tanzania),language
5,26,Q2,UG,18,Luo,sout2831,Southern Lwoo,family
5,27,Q2,LR,8,Mano,mann1248,Mann,language
5,27,Q2,GN,28,Mano,mann1248,Mann,language
5,28,Q2,LR,8,Mende,mend1266,Mende (Sierra Leone),language
5,28,Q2,SL,22,Mende,mend1266,Mende (Sierra Leone),language
5,29,Q2,MZ,12,Ndau,ndau1241,Ndau,language
5,29,Q2,ZW,20,Ndau,ndau1241,Ndau,language
5,30,Q2,ZA,16,Ndebele,sout2808,Sumayela Ndebele,language
5,30,Q2,ZM,19,Ndebele,nort2795,Zimbabwean Ndebele,language
5,30,Q2,ZW,20,Ndebele,nort2795,Zimbabwean Ndebele,language
5,31,Q2,MZ,12,Nyanja,nyan1308,Nyanja,language
5,31,Q2,ZM,19,Nyanja,nyan1308,Nyanja,language
5,32,Q2,BF,3,Sénoufo,senu1239,Senufo,family
5,32,Q2,CI,27,Sénoufo,senu1239,Senufo,family
5,33,Q2,BW,2,Setswana,tswa1253,Tswana,language
5,33,Q2,NA,13,Setswana,tswa1253,Tswana,language
5,33,Q2,ZA,16,Setswana,tswa1253,Tswana,language
5,34,Q2,ZA,16,Shangaan,tson1249,Tsonga,language
5,34,Q2,ZW,20,Shangaan,tson1249,Tsonga,language
5,34,Q2,SZ,30,Shangaan,tson1249,Tsonga,language
5,35,Q2,ZA,16,siSwati,swat1243,Swati,language
5,35,Q2,SZ,30,siSwati,swat1243,Swati,language
5,36,Q2,MW,10,Tonga,tong1321,Tonga (Nyasa),language
5,36,Q2,ZA,16,Tonga,tson1249,Tsonga,language
5,36,Q2,ZM,19,Tonga,tong1318,Tonga (Zambia),language
5,36,Q2,ZW,20,Tonga,tong1318,Tonga (Zambia),language
5,36,Q2,SZ,30,Tonga,tson1249,Tsonga,language
5,37,Q2,LR,8,Vai,vaii1241,Vai,language
5,37,Q2,SL,22,Vai,vaii1241,Vai,language
5,38,Q2,ZA,16,Venda,vend1245,Venda,language
5,38,Q2,ZW,20,Venda,vend1245,Venda,language
5,39,Q2,BJ,1,Yoruba,yoru1245,Yoruba,language
5,39,Q2,NG,14,Yoruba,yoru1245,Yoruba,language
5,39,Q2,TG,24,Yoruba,yoru1245,Yoruba,language
5,102,Q2,BJ,1,Bariba,baat1238,Baatonum,language
5,103,Q2,BJ,1,Dendi,dend1243,Dendi (Benin),language
5,105,Q2,BJ,1,Otamari,dita1238,Ditammari,language
5,106,Q2,BJ,1,Peulh,fula1264,Fula,family
5,107,Q2,BJ,1,Yoa,yomm1242,Yom,language
5,108,Q2,BJ,1,Boo,boko1266,Boko (Benin),language
5,141,Q2,BW,2,Sesarwa,tsoa1238,Tsoa,language
5,142,Q2,BW,2,Sekgalagadi,kgal1244,Kgalagadi,language
5,143,Q2,BW,2,Sesubia,subi1246,Subiya,language
5,144,Q2,BW,2,Ikalanga/Sekala,kala1384,Kalanga,language
5,145,Q2,BW,2,Seherero,here1253,Herero,language
5,146,Q2,BW,2,Sembukushu,mbuk1240,Mbukushu,language
5,147,Q2,BW,2,Sebirwa,birw1238,Birwa,language
5,148,Q2,BW,2,Sengologa,kgal1244,Kgalagadi,language
5,149,Q2,BW,2,Seyeyi,yeyi1239,Yeyi,language
5,151,Q2,BW,2,Sekgothu,nama1264,Nama (Namibia),language
5,152,Q2,BW,2,Setswapong,tswa1237,Tswapong,language
5,180,Q2,BF,3,Mooré,moss1236,Mossi,language
5,183,Q2,BF,3,Gulmacema,gour1243,Gourmanchéma,language
5,184,Q2,BF,3,Gourounsi,fare1241,Farefare,language
5,185,Q2,BF,3,Bissa,biss1248,Bissa,language
5,186,Q2,BF,3,Birifor,malb1235,Malba Birifor,language
5,187,Q2,BF,3,Bwamu,bwam1247,Bwamu,family
5,188,Q2,BF,3,Dagari,nort2780,Northern Dagara,language
5,189,Q2,BF,3,Fulse,koro1298,Koromfé,language
5,190,Q2,BF,3,Goin,cerm1238,Cerma,language
5,191,Q2,BF,3,Karaboro,kara1479,Karaboro,family
5,192,Q2,BF,3,Kassena,kase1253,Kasem,language
5,194,Q2,BF,3,Marka,mark1256,Marka,language
5,195,Q2,BF,3,Samo,mand1437,Mande Samo,family
5,197,Q2,BF,3,Sonrai,humb1243,Humburi Senni Songhay,language
5,198,Q2,BF,3,Toussian,tusi1238,Tusia,family
5,199,Q2,BF,3,Dafing,mark1256,Marka,language
5,220,Q2,CV,4,Crioulo,kabu1256,Kabuverdianu,language
5,260,Q2,GH,5,Akan,akan1250,Akan,language
5,261,Q2,GH,5,Ewe,ewee1241,Ewe,language
5,262,Q2,GH,5,Ga/Dangbe,gada1257,Ga-Dangme,family
5,263,Q2,GH,5,Dagbani,dagb1246,Dagbani,language
5,265,Q2,GH,5,Dagaree,sout2789,Central Dagaare,language
5,266,Q2,GH,5,Waala,wali1263,Wali (Ghana),language
5,267,Q2,GH,5,Moshie,moss1236,Mossi,language
5,268,Q2,GH,5,Sissala,sisa1248,Sisaala,family
5,269,Q2,GH,5,Kotonkoli,temm1241,Tem,language
5,270,Q2,GH,5,Talensi,fare1241,Farefare,language
5,271,Q2,GH,5,Kasina,kase1253,Kasem,language
5,272,Q2,GH,5,Frafra,fare1241,Farefare,language
5,273,Q2,GH,5,Gruni,fare1241,Farefare,language
5,274,Q2,GH,5,Bimoba,bimo1239,Bimoba,language
5,275,Q2,GH,5,Bulsa,buli1254,Buli (Ghana),language
5,276,Q2,GH,5,Nabdam,fare1241,Farefare,language
5,277,Q2,GH,5,Kusasi,kusa1250,Kusaal,language
5,278,Q2,GH,5,Mampruli,mamp1244,Mampruli,language
5,280,Q2,GH,5,Guan,guaa1238,Gua,language
5,281,Q2,GH,5,Gonja,gonj1241,Gonja,language
5,282,Q2,GH,5,Nzema,nzim1238,Nzima,language
5,283,Q2,GH,5,Other Northern Languages,,,
5,300,Q2,KE,6,Kikuyu,kiku1240,Kikuyu,language
5,302,Q2,KE,6,Luhya,luyi1234,Luyia,family
5,303,Q2,KE,6,Kamba,kamb1297,Kamba (Kenya),language
5,304,Q2,KE,6,Kalenjin,kale1246,Kalenjin,family
5,305,Q2,KE,6,Kisii,gusi1247,Gusii,language
5,306,Q2,KE,6,Meru / Embu,cent2274,Central Kenya Bantu,family
5,307,Q2,KE,6,Maasai / Samburu,nucl1431,Nuclear Maa,family
5,308,Q2,KE,6,Mijikenda,miji1238,Mijikenda,family
5,309,Q2,KE,6,Taita,tait1250,Taita,language
5,310,Q2,KE,6,Somali,soma1255,Somali,language
5,311,Q2,KE,6,Pokot,poko1263,Pökoot,language
5,312,Q2,KE,6,Turkana,turk1308,Turkana,language
5,313,Q2,KE,6,Tharaka,thar1283,Tharaka,language
5,314,Q2,KE,6,Teso,teso1249,Teso,language
5,315,Q2,KE,6,Sabaot,saba1262,Sabaot,language
5,316,Q2,KE,6,Rendile,rend1243,Rendille,language
5,317,Q2,KE,6,Pokomo,poko1261,Pokomo,language
5,318,Q2,KE,6,Mbeere,embu1241,Embu,language
5,319,Q2,KE,6,Kuria,kuri1259,Kuria,language
5,320,Q2,KE,6,Borana,bora1271,Borana-Arsi-Guji Oromo,language
5,322,Q2,KE,6,Oroma,cent2303,Central Oromo,family
5,340,Q2,LS,7,Sesotho,sout2807,Southern Sotho,language
5,341,Q2,LS,7,Sephuthi,swat1243,Swati,language
5,342,Q2,LS,7,Sethepu,xhos1239,Xhosa,language
5,381,Q2,LR,8,Belle,kuwa1247,Kuwaa,language
5,382,Q2,LR,8,Dei,dewo1238,Dewoin,language
5,383,Q2,LR,8,Gbandi,band1352,Bandi,language
5,384,Q2,LR,8,Gio,dann1241,Dan,language
5,385,Q2,LR,8,Gola,gola1255,Gola,language
5,386,Q2,LR,8,Grebo,greb1256,Liberian Grebo,family
5,388,Q2,LR,8,Kpelle,libe1247,Liberia Kpelle,language
5,389,Q2,LR,8,Krahn,weea1234,Wee,family
5,391,Q2,LR,8,Lorma,loma1260,Loma (Liberia),language
5,392,Q2,LR,8,Mandingo,many1261,Manya,language
5,396,Q2,LR,8,Simple Liberian English,libe1240,Kru Pidgin English,language
5,420,Q2,MG,9,"""Official"" Malagasy",plat1254,Plateau Malagasy,language
5,421,Q2,MG,9,Malagasy dialect,mala1537,Malagasic,family
5,460,Q2,MW,10,Chitumbuka,tumb1250,Tumbuka,language
5,461,Q2,MW,10,Chinkhonde,nkon1246,Nkonde,dialect
5,462,Q2,MW,10,Chilambya,lamb1272,Lambya,language
5,464,Q2,MW,10,Chiyao,yaoo1241,Yao,language
5,465,Q2,MW,10,Chingoni,nyan1308,Nyanja,language
5,466,Q2,MW,10,Chilomwe,mala1256,Malawi Lomwe,language
5,467,Q2,MW,10,Chimang’anja,mala1475,Malawi Sena,language
5,468,Q2,MW,10,Chisena,mala1475,Malawi Sena,language
5,469,Q2,MW,10,Chisukwa,ndal1241,Ndali,language
5,470,Q2,MW,10,Chisenga,seng1277,Senga,dialect
5,472,Q2,MW,10,Chindali,ndal1241,Ndali,language
5,473,Q2,MW,10,Chinyakyusa,nyak1260,Nyakyusa-Ngonde,language
5,502,Q2,ML,11,Bella,koyr1242,Koyraboro Senni Songhai,language
5,504,Q2,ML,11,Bozo,nucl1444,Nuclear Bozo,family
5,505,Q2,ML,11,Dogon,dogo1299,Dogon,family
5,507,Q2,ML,11,Kakolo,kago1248,Kagoro,language
5,508,Q2,ML,11,Khassonké,xaas1235,Xaasongaxango,language
5,509,Q2,ML,11,Malinké,west2499,West Manding,family
5,510,Q2,ML,11,Maure,hass1238,Hassaniyya,language
5,511,Q2,ML,11,Mianka,mama1271,Mamara Senoufo,language
5,513,Q2,ML,11,Peulh / Fulfude,maas1239,Maasina Fulfulde,language
5,514,Q2,ML,11,Samogo,duun1242,Duungooma,language
5,515,Q2,ML,11,Senufo,nort3254,North Senufo,family
5,516,Q2,ML,11,Soninké / Sarakollé,soni1259,Soninke,language
5,517,Q2,ML,11,Sonrhaï,song1307,Songhay,family
5,518,Q2,ML,11,Tamasheq,tuar1240,Tuareg,family
5,540,Q2,MZ,12,Makua,maku1279,Makua-Lomwe,family
5,541,Q2,MZ,12,Sena,nucl1396,Sena,language
5,544,Q2,MZ,12,Changana,tson1249,Tsonga,language
5,545,Q2,MZ,12,Chope,chop1243,Chopi,language
5,546,Q2,MZ,12,Bitonga,gito1238,Gitonga,language
5,547,Q2,MZ,12,Makonde,mako1251,Makonde,language
5,548,Q2,MZ,12,Chuabo,chuw1238,Chuwabu,language
5,549,Q2,MZ,12,Ajaua,yaoo1241,Yao,language
5,551,Q2,MZ,12,Chibarue,barw1243,Barwe,language
5,552,Q2,MZ,12,Chimarenge,mare1260,Marenje,language
5,553,Q2,MZ,12,Chinhungue,many1258,Manyika,language
5,554,Q2,MZ,12,Chitewe,tewe1238,Tewe,language
5,555,Q2,MZ,12,Chitswa,tswa1255,Tswa,language
5,556,Q2,MZ,12,Chitawala,tawa1270,Tawara,language
5,557,Q2,MZ,12,Kimuani,mwan1247,Mwani,language
5,558,Q2,MZ,12,Lomwe,lomw1241,Mozambique Lomwe,language
5,559,Q2,MZ,12,Manhawa,many1259,Manyawa,language
5,560,Q2,MZ,12,Ronga,rong1268,Ronga,language
5,561,Q2,MZ,12,Tacuane,takw1238,Takwane,language
5,562,Q2,MZ,12,Chimanica,many1258,Manyika,language
5,581,Q2,NA,13,German,stan1295,German,language
5,582,Q2,NA,13,Nama/Damara,nama1264,Nama (Namibia),language
5,583,Q2,NA,13,Oshiwambo (Oshindonga/Oshikwanyama),ndon1253,Ndonga (R.20),family
5,584,Q2,NA,13,Otjiherero,here1253,Herero,language
5,585,Q2,NA,13,Rukwangali,kwan1273,Kwangali,language
5,586,Q2,NA,13,Rugririku/Rumanyo,diri1252,Diriku,language
5,587,Q2,NA,13,Thimbukushu,mbuk1240,Mbukushu,language
5,588,Q2,NA,13,Silozi,lozi1239,Lozi,language
5,590,Q2,NA,13,Masubia,subi1246,Subiya,language
5,621,Q2,NG,14,Igbo,nucl1417,Igbo,language
5,623,Q2,NG,14,Pidgin English,nige1257,Nigerian Pidgin,language
5,624,Q2,NG,14,Efik,efik1245,Efik,language
5,625,Q2,NG,14,Ebira,ebir1243,Ebira,language
5,626,Q2,NG,14,Fulani,adam1253,Adamawa Fulfulde,language
5,627,Q2,NG,14,Isoko,isok1239,Isoko,language
5,628,Q2,NG,14,Ibibio,ibib1240,Ibibio,language
5,629,Q2,NG,14,Kanuri,kanu1281,Kanuric,family
5,630,Q2,NG,14,Tiv,tivv1240,Tiv,language
5,631,Q2,NG,14,Nupe,nupe1254,Nupe-Nupe-Tako,language
5,632,Q2,NG,14,Ijaw,ijoo1239,Ijo,family
5,633,Q2,NG,14,Edo,bini1246,Bini,language
5,634,Q2,NG,14,Igala,igal1242,Igala,language
5,635,Q2,NG,14,Urhobo,urho1239,Urhobo,language
5,636,Q2,NG,14,Ogoni,khan1278,Khana,language
5,637,Q2,NG,14,Anang,anaa1238,Anaang,language
5,638,Q2,NG,14,Ikwere,ikwe1242,Ikwere,language
5,639,Q2,NG,14,Idoma,idom1241,Idoma,language
5,640,Q2,NG,14,Esan,esan1238,Esan,language
5,641,Q2,NG,14,Nembe,sout2774,Southeast Ijo,language
5,642,Q2,NG,14,Jukun,juku1254,Jukun Takum,language
5,643,Q2,NG,14,Okrika,kiri1254,Kirike,language
5,644,Q2,NG,14,Yakhor,loka1252,Lokaa,language
5,645,Q2,NG,14,Ika,ikaa1238,Ika,language
5,646,Q2,NG,14,Okpe,okpe1250,Okpe (Southwestern Edo),language
5,647,Q2,NG,14,Tarok,taro1263,Tarok,language
5,648,Q2,NG,14,Ibaji,igal1242,Igala,language
5,649,Q2,NG,14,Migili,liji1238,Lijili,language
5,650,Q2,NG,14,Gbagyi,gbag1258,Gbagyi,language
5,651,Q2,NG,14,Gwoza,dghw1240,Dghwedeic,family
5,652,Q2,NG,14,Bajju,jjuu1238,Jju,language
5,653,Q2,NG,14,Ekpeye,ekpe1253,Ekpeye,language
5,654,Q2,NG,14,Kataf,tyap1238,Tyap,language
5,655,Q2,NG,14,Mada,mada1282,Mada (Nigeria),language
5,656,Q2,NG,14,Kalabari,kala1381,Kalabari,language
5,657,Q2,NG,14,Sayawa,saya1246,Saya,language
5,658,Q2,NG,14,Ohafia,nucl1417,Igbo,language
5,660,Q2,SN,15,Wolof,nucl1347,Wolof,language
5,661,Q2,SN,15,Pulaar/Toucouleur,pula1263,Pulaar,language
5,662,Q2,SN,15,Serer,sere1260,Sereer,language
5,664,Q2,SN,15,Soninke,soni1259,Soninke,language
5,665,Q2,SN,15,Diola,jola1263,Jola-Fonyi,language
5,666,Q2,SN,15,Manjack,mand1419,Mandjak,language
5,667,Q2,SN,15,Bainouk,bain1261,Bainouk-Gunyaamolo-Gutobor,language
5,668,Q2,SN,15,Bassari,bass1258,Bassari-Tanda,language
5,702,Q2,ZA,16,Xhosa,xhos1239,Xhosa,language
5,703,Q2,ZA,16,Pedi/Spedi/North Sotho,pedi1238,Pedi,language
5,704,Q2,ZA,16,Sesotho/Sotho/South Sotho,sout2807,Southern Sotho,language
5,709,Q2,ZA,16,Zulu,zulu1248,Zulu,language
5,710,Q2,ZA,16,Asian/Other,hind1269,Hindi,language
5,740,Q2,TZ,17,Kinyakyusa,nyak1260,Nyakyusa-Ngonde,language
5,741,Q2,TZ,17,Kichaga,moch1256,Mochi,language
5,742,Q2,TZ,17,Kihaya,haya1250,Haya,language
5,743,Q2,TZ,17,Kingoni,ngon1269,Ngoni,language
5,744,Q2,TZ,17,Kikwere,kere1283,Kerewe,language
5,745,Q2,TZ,17,Kipare,asut1235,Asu (Tanzania),language
5,746,Q2,TZ,17,Kihehe,hehe1240,Hehe,language
5,747,Q2,TZ,17,Kimakonde,mako1251,Makonde,language
5,748,Q2,TZ,17,Kinyamwezi,nyam1276,Nyamwezi,language
5,749,Q2,TZ,17,Kisukuma,suku1261,Sukuma,language
5,750,Q2,TZ,17,Kimasai,masa1300,Masai,language
5,751,Q2,TZ,17,Kimeru,rwaa1238,Rwa,language
5,752,Q2,TZ,17,Kikurya,kuri1259,Kuria,language
5,753,Q2,TZ,17,Kigogo,gogo1263,Gogo,language
5,754,Q2,TZ,17,Kiluguru,lugu1238,Luguru,language
5,755,Q2,TZ,17,Kifipa,fipa1238,Fipa,language
5,756,Q2,TZ,17,Kimanyema,nyam1276,Nyamwezi,language
5,757,Q2,TZ,17,Kinyiramba,nila1242,Nilamba,language
5,758,Q2,TZ,17,Kinyaturu,nyat1246,Nyaturu,language
5,759,Q2,TZ,17,Kibena,bena1262,Bena (Tanzania),language
5,762,Q2,TZ,17,Kiiraqi,iraq1241,Iraqw,language
5,763,Q2,TZ,17,Kijaluo,luok1236,Luo (Kenya and Tanzania),language
5,764,Q2,TZ,17,Kijita,jita1239,Jita,language
5,765,Q2,TZ,17,Kikinga,nucl1379,Kinga,language
5,766,Q2,TZ,17,Kitongwe,tong1320,Tongwe,language
5,767,Q2,TZ,17,Kimwera,mwer1248,Mwera (Chimwera),language
5,768,Q2,TZ,17,Kindali,ndal1241,Ndali,language
5,769,Q2,TZ,17,Kindendeule,nden1249,Ndendeule,language
5,770,Q2,TZ,17,Kinyambo,nyam1277,Nyambo,language
5,771,Q2,TZ,17,Kipogoro,pogo1243,Pogolo,language
5,772,Q2,TZ,17,Kisambaa,sham1280,Shambala,language
5,773,Q2,TZ,17,Kiyao,yaoo1241,Yao,language
5,774,Q2,TZ,17,Kizaramo,zara1247,Zaramo,language
5,775,Q2,TZ,17,Kizigua,zigu1242,Zigula,language
5,776,Q2,TZ,17,Kizinza,zinz1238,Zinza,language
5,779,Q2,TZ,17,Kiiraq,iraq1241,Iraqw,language
5,780,Q2,UG,18,Luganda,gand1255,Ganda,language
5,781,Q2,UG,18,Runyankole,nyan1307,Nyankole,language
5,782,Q2,UG,18,Runyoro,nyor1246,Nyoro,language
5,783,Q2,UG,18,Lusoga,soga1242,Soga,language
5,784,Q2,UG,18,Lumasaba,masa1299,Masaaba,language
5,785,Q2,UG,18,Lukhonjo,konz1239,Konzo,language
